gene_a	gene_b	weight	source
SLC1A5	WDR48	0.7450	billmann_qgi
SLC3A2	WDR48	0.3580	billmann_qgi
STAG2	WDR48	0.5240	billmann_qgi
TAFAZZIN	WDR48	0.6060	billmann_qgi
TUBB	WDR48	0.8170	billmann_qgi
ACTB	WDR48	0.6900	billmann_qgi
FASN	WDR48	0.3560	billmann_qgi
LUZP1	WDR48	0.5040	billmann_qgi
NAA35	WDR48	0.8790	billmann_qgi
PELO	WDR48	0.5440	billmann_qgi
TAFAZZIN	WDR48	0.3500	billmann_qgi
TAFAZZIN	WDR48	0.6850	billmann_qgi
TMEM126A	WDR48	0.7910	billmann_qgi
ACTG1	WDR49	0.4990	billmann_qgi
CCT3	WDR49	0.3990	billmann_qgi
FLCN	WDR49	0.3210	billmann_qgi
WASL	WDR49	0.5950	billmann_qgi
PDCD5	WDR49	0.4030	billmann_qgi
C5orf34	WDR4	0.8760	billmann_qgi
FITM2	WDR4	0.3700	billmann_qgi
LIG4	WDR4	0.3800	billmann_qgi
PDK1	WDR4	0.6020	billmann_qgi
PIGO	WDR4	0.3990	billmann_qgi
PIK3CA	WDR4	0.5980	billmann_qgi
PSMC5	WDR4	0.3310	billmann_qgi
PTPN11	WDR4	0.4100	billmann_qgi
STAG2	WDR4	0.6220	billmann_qgi
TMEM94	WDR4	0.3700	billmann_qgi
TUBB	WDR4	0.3950	billmann_qgi
VPS52	WDR4	0.3290	billmann_qgi
FANCG	WDR4	0.3360	billmann_qgi
FASN	WDR4	0.5520	billmann_qgi
NGLY1	WDR4	0.3200	billmann_qgi
PELO	WDR4	0.6140	billmann_qgi
TAFAZZIN	WDR4	0.5740	billmann_qgi
TAF5L	WDR52	0.4790	billmann_qgi
C5orf34	WDR52	0.4220	billmann_qgi
PELO	WDR52	0.4040	billmann_qgi
ATP5L	WDR53	0.4880	billmann_qgi
CRIPT	WDR53	0.5700	billmann_qgi
C1orf112	WDR54	0.3260	billmann_qgi
TAPT1	WDR54	0.3350	billmann_qgi
FANCG	WDR54	0.4260	billmann_qgi
ITGAV	WDR55	0.5930	billmann_qgi
NRBP1	WDR55	0.3720	billmann_qgi
PIGO	WDR55	0.3260	billmann_qgi
SETDB1	WDR55	0.3370	billmann_qgi
TMEM126A	WDR55	0.5790	billmann_qgi
NAA35	WDR55	0.3580	billmann_qgi
POLR2A	WDR55	0.4970	billmann_qgi
PTAR1	WDR55	0.3900	billmann_qgi
ANGPTL4	WDR59	0.6780	billmann_qgi
ATP5L	WDR59	0.5050	billmann_qgi
BCL2	WDR59	0.7740	billmann_qgi
CDKN2B	WDR59	0.9220	billmann_qgi
DLAT	WDR59	0.5920	billmann_qgi
EMC6	WDR59	0.4490	billmann_qgi
FCHO2	WDR59	0.3670	billmann_qgi
GSK3A	WDR59	0.4200	billmann_qgi
LAMTOR4	WDR59	0.8230	billmann_qgi
NDUFA2	WDR59	0.3760	billmann_qgi
PC	WDR59	0.5580	billmann_qgi
PHGDH	WDR59	0.3090	billmann_qgi
TMEM209	WDR59	0.3760	billmann_qgi
USP15	WDR59	0.5420	billmann_qgi
ATG9A	WDR59	0.3820	billmann_qgi
EMC6	WDR59	0.7220	billmann_qgi
FANCA	WDR59	0.7050	billmann_qgi
FANCG	WDR59	0.3730	billmann_qgi
FASN	WDR59	0.6360	billmann_qgi
FASN	WDR59	0.4500	billmann_qgi
GSK3A	WDR59	0.7150	billmann_qgi
LAMTOR4	WDR59	1.0000	billmann_qgi
NGLY1	WDR59	0.6410	billmann_qgi
PIGT	WDR59	0.3630	billmann_qgi
ATRX	WDR5B	0.5010	billmann_qgi
LAMTOR4	WDR5B	0.4470	billmann_qgi
TMEM94	WDR5B	0.4860	billmann_qgi
FANCG	WDR5B	0.4200	billmann_qgi
PDCD5	WDR5B	0.4520	billmann_qgi
PTAR1	WDR5B	0.3850	billmann_qgi
ITGAV	WDR5	0.5110	billmann_qgi
NAA35	WDR5	0.3360	billmann_qgi
TMEM126A	WDR5	0.5090	billmann_qgi
C5orf34	WDR5	0.5750	billmann_qgi
TMEM126A	WDR5	0.3870	billmann_qgi
TSC22D2	WDR5	0.4220	billmann_qgi
CDKN2B	WDR60	0.3050	billmann_qgi
HDAC2	WDR60	0.4360	billmann_qgi
FASN	WDR60	0.3320	billmann_qgi
PELO	WDR60	0.4210	billmann_qgi
PTAR1	WDR60	0.3730	billmann_qgi
TSC22D2	WDR60	0.3300	billmann_qgi
CRIPT	WDR61	0.3070	billmann_qgi
GSK3A	WDR61	0.4780	billmann_qgi
MGAT1	WDR61	0.3710	billmann_qgi
POLR2A	WDR61	0.3530	billmann_qgi
RER1	WDR61	0.5140	billmann_qgi
TAF5L	WDR61	0.3810	billmann_qgi
FANCG	WDR61	0.7580	billmann_qgi
MUS81	WDR61	0.6560	billmann_qgi
PELO	WDR61	0.7360	billmann_qgi
DDI2	WDR62	0.5370	billmann_qgi
DLAT	WDR62	0.5810	billmann_qgi
EIF4H	WDR62	0.4460	billmann_qgi
FANCG	WDR62	0.7660	billmann_qgi
FITM2	WDR62	0.3910	billmann_qgi
HEATR5B	WDR62	1.0000	billmann_qgi
NAA38	WDR62	0.6800	billmann_qgi
NDUFA2	WDR62	0.3690	billmann_qgi
NRBP1	WDR62	0.5000	billmann_qgi
PARP1	WDR62	0.4440	billmann_qgi
PHGDH	WDR62	0.6960	billmann_qgi
POLR2A	WDR62	0.5660	billmann_qgi
SMARCC1	WDR62	1.0000	billmann_qgi
TAPT1	WDR62	0.5630	billmann_qgi
TET2	WDR62	0.6330	billmann_qgi
TMEM126A	WDR62	0.3610	billmann_qgi
WASL	WDR62	0.8300	billmann_qgi
BLM	WDR62	0.4570	billmann_qgi
DDI2	WDR62	0.4700	billmann_qgi
DNAJA1	WDR62	0.4480	billmann_qgi
EXO1	WDR62	0.5920	billmann_qgi
HEATR5B	WDR62	1.0000	billmann_qgi
NAA35	WDR62	0.4030	billmann_qgi
NAA38	WDR62	0.6620	billmann_qgi
POLR2A	WDR62	0.3390	billmann_qgi
RHOA	WDR62	0.4440	billmann_qgi
TAFAZZIN	WDR62	0.3840	billmann_qgi
VPS52	WDR62	0.4640	billmann_qgi
WASL	WDR62	0.4720	billmann_qgi
